CustomerID,TelecomCompany,Region,Age,Gender,ContractType,ContractDuration,TenureMonths,MonthlyCharges,DataUsageGB,CallDurationMinutes,ComplaintsFiled,CustomerSupportCalls,PaymentMethod,InternetService,AdditionalServices,DiscountOfferUsed,BillingIssuesReported,Churn
3999,Vodacom,Tanga,44,Male,Postpaid,6 Months,26,28413.61,28.74,4905,7,5,Cash,DSL,VPN,No,2,Yes
9871,Halotel,Zanzibar,62,Male,Prepaid,1 Month,2,23996.61,40.92,4611,3,6,Mobile Money,Mobile Data,None,No,0,No
7092,Vodacom,Mwanza,67,Female,Prepaid,24 Months,44,35636.74,34.08,2354,8,6,Bank Transfer,None,Streaming,Yes,0,Yes
9499,Tigo,Zanzibar,46,Female,Prepaid,12 Months,22,45401.84,93.41,2972,9,5,Bank Transfer,Mobile Data,Cloud Storage,No,2,No
10784,TTCL,Tabora,64,Male,Postpaid,24 Months,5,47529.66,4.3,2564,8,7,Cash,None,Cloud Storage,No,0,Yes
9601,Vodacom,Zanzibar,27,Female,Prepaid,6 Months,34,10978.54,68.79,2779,8,7,Mobile Money,Fiber,VPN,No,1,Yes
2866,Vodacom,Mwanza,43,Male,Prepaid,1 Month,27,32236.92,48.45,3214,7,6,Mobile Money,DSL,VPN,No,0,Yes
9298,Airtel,Zanzibar,23,Male,Prepaid,24 Months,27,43827.97,82.3,2339,9,8,Cash,DSL,Streaming,No,0,No
3922,Halotel,Dar es Salaam,19,Female,Postpaid,12 Months,22,40396.46,96.13,3138,5,3,Bank Transfer,Mobile Data,Streaming,No,0,No
6673,Halotel,Arusha,50,Female,Prepaid,12 Months,10,32757.0,41.39,2575,1,2,Bank Transfer,DSL,None,No,0,No
8099,Halotel,Mbeya,46,Female,Postpaid,6 Months,25,24815.49,17.14,3404,0,2,Mobile Money,Mobile Data,Cloud Storage,Yes,1,No
1766,Vodacom,Dodoma,30,Female,Postpaid,12 Months,48,18273.81,78.36,4379,7,4,Credit Card,Mobile Data,None,No,2,No
4319,Halotel,Tanga,53,Female,Postpaid,12 Months,12,30192.72,81.69,1211,8,5,Mobile Money,Mobile Data,None,No,1,No
6620,Vodacom,Arusha,52,Female,Postpaid,6 Months,59,29744.47,22.69,3829,2,3,Credit Card,Fiber,None,Yes,1,No
4964,Airtel,Mwanza,30,Female,Postpaid,6 Months,24,13717.25,2.51,2478,5,1,Bank Transfer,None,Streaming,No,1,No
2176,Tigo,Arusha,22,Female,Postpaid,1 Month,13,22595.86,50.52,1948,2,3,Mobile Money,None,Streaming,No,0,No
8493,Airtel,Zanzibar,20,Male,Prepaid,24 Months,38,21158.19,50.52,2459,6,9,Credit Card,Mobile Data,Streaming,Yes,1,No
1216,Halotel,Tanga,62,Female,Postpaid,24 Months,54,15993.41,44.29,2731,0,2,Cash,DSL,Streaming,No,1,Yes
6647,Vodacom,Mbeya,36,Male,Prepaid,24 Months,56,42103.2,64.17,2257,8,1,Mobile Money,Fiber,None,Yes,0,No
12146,Airtel,Singida,36,Male,Prepaid,24 Months,15,7428.98,88.95,2583,5,2,Cash,Mobile Data,Streaming,Yes,4,Yes
2415,Tigo,Zanzibar,45,Female,Prepaid,1 Month,28,14657.97,74.46,922,7,6,Mobile Money,None,None,No,0,No
7909,Vodacom,Tanga,40,Female,Postpaid,1 Month,55,25367.17,83.53,2054,1,5,Cash,DSL,None,Yes,2,No
69,Vodacom,Arusha,30,Male,Postpaid,12 Months,55,17528.57,22.74,2145,1,9,Credit Card,None,Streaming,No,1,No
8248,Vodacom,Arusha,29,Female,Prepaid,12 Months,55,24785.2,21.53,562,6,2,Mobile Money,Mobile Data,None,No,2,No
7148,Halotel,Arusha,49,Male,Prepaid,1 Month,9,25344.1,36.25,561,6,0,Cash,DSL,Cloud Storage,No,1,Yes
6679,Tigo,Dar es Salaam,55,Female,Prepaid,1 Month,39,33603.83,61.42,3425,8,4,Cash,Mobile Data,None,No,0,Yes
10277,Tigo,Pwani,25,Female,Prepaid,24 Months,41,19783.1,78.27,576,3,3,Credit Card,Broadband,Streaming,Yes,3,Yes
5005,Halotel,Tanga,28,Female,Postpaid,24 Months,37,43811.81,19.33,615,8,5,Credit Card,Fiber,Cloud Storage,Yes,1,No
2479,Tigo,Mwanza,62,Male,Prepaid,12 Months,9,47310.78,76.58,4862,6,7,Credit Card,None,None,No,1,No
6324,Tigo,Arusha,38,Male,Prepaid,12 Months,17,35823.17,58.51,2881,4,1,Cash,Mobile Data,Streaming,No,0,Yes
7471,Vodacom,Dar es Salaam,47,Male,Prepaid,1 Month,14,22189.75,88.84,3259,6,6,Bank Transfer,Fiber,Streaming,No,1,No
3847,Airtel,Tanga,39,Female,Postpaid,24 Months,38,11319.04,45.9,1670,0,8,Cash,Fiber,None,No,1,Yes
11980,TTCL,Katavi,59,Female,Prepaid,6 Months,55,15654.84,65.83,3441,8,2,Bank Transfer,Mobile Data,Cloud Storage,No,1,Yes
2513,Tigo,Dodoma,45,Male,Prepaid,1 Month,21,45478.27,82.84,4493,4,5,Bank Transfer,Mobile Data,VPN,No,2,Yes
5355,Tigo,Dar es Salaam,20,Male,Postpaid,6 Months,52,22301.29,3.44,4208,0,4,Mobile Money,DSL,VPN,Yes,0,No
3506,Tigo,Dodoma,59,Male,Prepaid,12 Months,53,18332.96,68.44,4020,0,0,Bank Transfer,DSL,None,No,1,No
6576,Airtel,Mwanza,23,Male,Prepaid,1 Month,46,5105.46,50.62,4005,4,2,Cash,Mobile Data,VPN,No,1,No
10917,Airtel,Kilimanjaro,28,Female,Postpaid,1 Month,40,30822.02,63.94,4281,4,8,Credit Card,None,Streaming,Yes,0,Yes
7762,Halotel,Dodoma,68,Female,Postpaid,6 Months,44,28716.56,52.45,3454,8,2,Cash,Mobile Data,VPN,No,0,No
11965,TTCL,Zanzibar West,69,Male,Prepaid,1 Month,19,12111.03,37.02,3151,2,7,Bank Transfer,None,Cloud Storage,No,2,Yes
3834,Airtel,Tanga,55,Female,Postpaid,12 Months,54,25341.17,19.85,2502,2,2,Bank Transfer,DSL,Cloud Storage,No,2,No
11024,Tigo,Simiyu,19,Male,Prepaid,1 Month,21,19257.73,73.28,4677,1,5,Mobile Money,Broadband,None,Yes,3,Yes
12082,Tigo,Mara,19,Female,Prepaid,24 Months,25,32273.15,52.35,3432,2,0,Cash,Mobile Data,VPN,Yes,3,Yes
9860,Halotel,Zanzibar,61,Male,Prepaid,1 Month,16,31273.25,26.21,2886,5,8,Bank Transfer,Fiber,Cloud Storage,Yes,0,No
1699,Airtel,Zanzibar,18,Female,Prepaid,12 Months,3,41333.2,17.64,4258,5,6,Mobile Money,Mobile Data,VPN,No,1,No
11455,Airtel,Iringa,20,Female,Postpaid,6 Months,55,42281.16,42.49,3735,3,4,Credit Card,Broadband,VPN,Yes,3,Yes
10171,Tigo,Pemba South,23,Male,Prepaid,12 Months,1,9425.99,81.18,415,2,7,Credit Card,Mobile Data,Streaming,Yes,2,Yes
10790,Tigo,Geita,56,Female,Prepaid,24 Months,45,30669.19,9.55,2024,8,3,Cash,None,None,No,4,Yes
1443,Vodacom,Mbeya,65,Male,Prepaid,6 Months,58,11353.61,51.61,3261,7,2,Bank Transfer,DSL,Cloud Storage,Yes,0,No
8637,Vodacom,Mbeya,53,Female,Prepaid,12 Months,31,43039.16,23.89,3061,0,5,Bank Transfer,Fiber,Streaming,Yes,0,No
5353,Vodacom,Mbeya,40,Female,Prepaid,1 Month,30,24350.69,89.4,713,1,3,Mobile Money,DSL,Streaming,No,2,No
10249,Tigo,Manyara,29,Male,Postpaid,24 Months,22,32074.99,28.86,2397,8,9,Bank Transfer,None,Cloud Storage,No,4,Yes
3374,Airtel,Dar es Salaam,19,Female,Postpaid,6 Months,51,26986.1,99.05,2924,7,2,Cash,Mobile Data,None,No,0,No
7911,Tigo,Tanga,33,Male,Prepaid,6 Months,54,25535.02,42.99,3038,5,9,Credit Card,Fiber,None,Yes,2,No
2048,Airtel,Tanga,28,Male,Postpaid,12 Months,53,45257.48,46.09,984,1,2,Credit Card,Mobile Data,None,No,2,Yes
6012,Airtel,Mwanza,20,Male,Postpaid,1 Month,6,36795.37,33.25,2959,0,9,Cash,DSL,None,No,0,Yes
7666,Airtel,Zanzibar,44,Male,Prepaid,12 Months,40,18162.93,71.18,241,9,2,Mobile Money,DSL,Streaming,No,1,No
10671,TTCL,Katavi,28,Female,Prepaid,24 Months,4,16636.17,51.94,2354,7,6,Bank Transfer,None,Cloud Storage,Yes,0,Yes
3096,Halotel,Mwanza,65,Male,Postpaid,1 Month,54,18226.49,92.67,2030,4,0,Mobile Money,Mobile Data,Cloud Storage,No,1,No
10217,Halotel,Songwe,66,Male,Postpaid,12 Months,17,48187.18,52.61,2852,6,4,Credit Card,Broadband,Cloud Storage,Yes,3,Yes
4504,Halotel,Mbeya,57,Male,Postpaid,24 Months,28,10203.86,0.83,3846,6,3,Bank Transfer,Fiber,VPN,Yes,1,Yes
6049,Vodacom,Tanga,26,Male,Postpaid,1 Month,5,14149.37,84.72,1419,7,2,Bank Transfer,None,VPN,No,1,Yes
5045,Halotel,Mwanza,24,Male,Prepaid,1 Month,8,36518.02,56.11,3984,7,2,Bank Transfer,DSL,Cloud Storage,No,2,Yes
951,Airtel,Mbeya,24,Male,Prepaid,24 Months,38,27396.04,97.75,299,6,0,Mobile Money,Fiber,Streaming,No,2,No
4563,Tigo,Dodoma,56,Male,Prepaid,6 Months,44,21546.67,37.56,3004,7,6,Bank Transfer,DSL,VPN,No,2,No
2631,Vodacom,Dar es Salaam,31,Male,Postpaid,1 Month,12,18414.33,96.47,4276,5,2,Bank Transfer,DSL,None,Yes,1,Yes
10030,Vodacom,Morogoro,24,Male,Prepaid,12 Months,39,36025.98,7.88,1289,5,1,Cash,Broadband,Streaming,No,3,Yes
10595,Tigo,Pemba South,34,Male,Postpaid,24 Months,26,7125.47,79.43,2228,4,7,Cash,Mobile Data,Cloud Storage,No,1,No
1066,Vodacom,Tanga,32,Female,Postpaid,1 Month,8,48641.19,75.56,2044,8,6,Credit Card,Mobile Data,VPN,No,2,No
10218,TTCL,Ruvuma,51,Male,Postpaid,24 Months,1,28881.51,99.89,3749,7,1,Bank Transfer,Broadband,Streaming,Yes,4,No
786,Tigo,Mbeya,68,Female,Postpaid,12 Months,48,7149.28,83.82,2157,3,2,Credit Card,Fiber,Cloud Storage,No,1,No
2634,Halotel,Dar es Salaam,21,Female,Postpaid,1 Month,26,44275.02,39.59,1637,4,8,Cash,None,None,No,1,No
292,Airtel,Dodoma,55,Male,Prepaid,6 Months,33,37647.77,33.87,4362,8,9,Credit Card,Fiber,VPN,No,0,No
2617,Vodacom,Zanzibar,41,Male,Postpaid,12 Months,17,32333.35,61.96,3046,5,7,Cash,DSL,None,No,2,No
9969,Vodacom,Arusha,35,Female,Postpaid,1 Month,57,38067.16,17.85,840,4,5,Cash,Fiber,VPN,Yes,1,No
4861,Vodacom,Mwanza,34,Male,Prepaid,12 Months,51,13077.37,44.91,2675,1,9,Cash,Mobile Data,VPN,Yes,0,No
673,Airtel,Dar es Salaam,35,Female,Postpaid,24 Months,43,41804.33,71.36,1558,3,5,Mobile Money,DSL,None,No,2,No
5893,Tigo,Arusha,56,Female,Prepaid,12 Months,7,25457.86,54.66,453,4,1,Credit Card,Mobile Data,VPN,Yes,1,No
4716,Airtel,Mwanza,59,Male,Postpaid,12 Months,26,47478.03,54.14,3202,2,3,Cash,Mobile Data,None,No,2,No
7278,Airtel,Mwanza,62,Female,Prepaid,24 Months,57,25899.46,42.14,3874,1,2,Mobile Money,DSL,VPN,No,1,Yes
2081,Halotel,Dodoma,52,Female,Postpaid,1 Month,54,48035.48,28.81,578,3,4,Bank Transfer,Mobile Data,VPN,No,1,Yes
1898,Airtel,Dar es Salaam,41,Female,Postpaid,24 Months,58,35508.69,91.58,1853,2,2,Mobile Money,DSL,None,No,2,No
10904,Halotel,Singida,59,Female,Postpaid,12 Months,21,16545.88,42.86,4223,7,1,Bank Transfer,Mobile Data,Streaming,No,2,No
2560,Tigo,Dodoma,37,Female,Prepaid,12 Months,34,42751.02,5.73,4511,1,1,Bank Transfer,DSL,Cloud Storage,No,0,Yes
10569,Airtel,Zanzibar North,34,Female,Prepaid,6 Months,12,36524.01,20.66,3638,2,5,Cash,Broadband,VPN,No,4,Yes
8541,Vodacom,Mbeya,41,Female,Prepaid,1 Month,36,45245.01,50.09,4424,9,1,Credit Card,Mobile Data,Cloud Storage,Yes,2,Yes
1235,Tigo,Dodoma,60,Male,Prepaid,12 Months,27,18382.28,22.27,3792,0,5,Mobile Money,DSL,Cloud Storage,No,1,No
2292,Tigo,Mbeya,26,Male,Prepaid,24 Months,16,41815.69,3.28,2060,6,0,Bank Transfer,None,VPN,No,2,No
520,Airtel,Dodoma,41,Male,Prepaid,12 Months,18,6954.75,51.09,4991,7,6,Bank Transfer,None,Streaming,No,0,No
7558,Airtel,Mwanza,35,Female,Prepaid,12 Months,30,37924.08,69.74,3264,9,6,Cash,Fiber,VPN,No,2,Yes
1702,Tigo,Mbeya,58,Female,Prepaid,1 Month,24,14181.8,90.84,1884,2,5,Bank Transfer,Mobile Data,Cloud Storage,No,1,No
4223,Tigo,Mwanza,56,Male,Prepaid,6 Months,5,13821.19,1.95,4116,3,3,Credit Card,Fiber,VPN,Yes,0,No
5270,Airtel,Mbeya,44,Female,Prepaid,1 Month,11,42245.63,18.3,3853,0,3,Credit Card,DSL,None,No,1,No
5101,Tigo,Mbeya,48,Female,Prepaid,6 Months,56,11258.28,97.72,120,3,6,Bank Transfer,Fiber,Streaming,Yes,0,Yes
5847,Vodacom,Arusha,20,Female,Prepaid,24 Months,5,45626.17,45.31,1743,3,9,Bank Transfer,Mobile Data,None,Yes,2,No
11676,Tigo,Pemba South,30,Male,Postpaid,6 Months,52,9927.15,21.28,1633,9,9,Credit Card,None,VPN,Yes,1,Yes
10831,TTCL,Morogoro,61,Female,Postpaid,6 Months,36,26863.85,61.81,2655,8,0,Bank Transfer,Broadband,Cloud Storage,Yes,4,Yes
10699,Vodacom,Manyara,67,Female,Postpaid,1 Month,40,43249.93,11.53,3797,9,7,Mobile Money,Mobile Data,None,No,1,No
2896,Tigo,Arusha,54,Male,Postpaid,12 Months,7,37894.19,49.7,77,1,7,Bank Transfer,Fiber,Streaming,No,1,No
10026,Vodacom,Mtwara,59,Female,Prepaid,12 Months,37,19875.46,50.51,3791,3,5,Bank Transfer,Mobile Data,Cloud Storage,Yes,4,No
1737,Tigo,Tanga,28,Female,Postpaid,12 Months,30,18491.41,95.74,1610,4,8,Cash,Mobile Data,VPN,No,1,Yes
2601,Vodacom,Tanga,39,Female,Prepaid,6 Months,53,49924.22,95.33,3050,9,8,Credit Card,None,Cloud Storage,No,2,No
3796,Tigo,Mbeya,28,Female,Postpaid,1 Month,11,22404.54,60.31,3260,5,9,Bank Transfer,Fiber,VPN,No,2,No
7556,Airtel,Dar es Salaam,56,Female,Prepaid,1 Month,51,38568.3,58.6,4010,7,7,Bank Transfer,Fiber,Cloud Storage,No,2,Yes
1124,Halotel,Tanga,53,Female,Prepaid,6 Months,18,23789.57,97.19,996,3,3,Cash,DSL,None,No,0,No
12163,Zantel,Pemba North,41,Female,Postpaid,6 Months,52,15403.9,73.4,266,3,5,Credit Card,Broadband,None,No,3,Yes
2633,Vodacom,Mbeya,45,Female,Postpaid,1 Month,26,11799.51,88.28,4789,6,8,Mobile Money,Mobile Data,Streaming,No,0,No
10576,Halotel,Kagera,55,Female,Postpaid,1 Month,22,8621.84,13.02,4909,6,8,Bank Transfer,None,Streaming,No,2,Yes
9827,Vodacom,Mbeya,21,Female,Prepaid,6 Months,7,18208.27,46.94,4231,2,4,Bank Transfer,None,Streaming,No,1,No
12222,Vodacom,Kagera,44,Female,Postpaid,12 Months,20,21200.86,15.44,2270,4,7,Bank Transfer,None,Streaming,No,3,Yes
8059,Halotel,Tanga,38,Male,Prepaid,24 Months,11,9072.42,67.77,2445,1,1,Cash,Fiber,VPN,No,1,Yes
12139,TTCL,Manyara,38,Male,Prepaid,6 Months,58,30367.19,22.53,1874,2,7,Mobile Money,None,Cloud Storage,Yes,2,Yes
3994,Vodacom,Dodoma,24,Female,Prepaid,12 Months,1,12694.25,51.48,4427,1,5,Credit Card,None,Streaming,No,0,No
9223,Airtel,Dar es Salaam,19,Male,Prepaid,24 Months,26,28154.95,25.45,3356,7,2,Mobile Money,None,VPN,No,2,No
2687,Halotel,Dar es Salaam,54,Male,Prepaid,1 Month,26,25997.65,12.23,3698,9,4,Credit Card,DSL,Streaming,No,1,No
802,Halotel,Arusha,20,Male,Postpaid,1 Month,47,29385.45,75.29,201,5,0,Cash,Mobile Data,Streaming,No,0,No
2143,Vodacom,Mwanza,24,Male,Postpaid,12 Months,28,17665.61,25.73,1185,4,3,Cash,DSL,Cloud Storage,No,2,No
3750,Tigo,Zanzibar,43,Male,Prepaid,6 Months,12,36939.08,9.06,4051,1,5,Bank Transfer,Mobile Data,VPN,No,0,No
627,Vodacom,Mwanza,50,Female,Prepaid,12 Months,22,14253.36,98.66,1623,3,8,Cash,DSL,Cloud Storage,Yes,2,No
11507,Zantel,Lindi,67,Female,Postpaid,24 Months,58,12287.96,65.33,1116,9,7,Bank Transfer,Mobile Data,Cloud Storage,Yes,3,No
1519,Airtel,Mbeya,27,Female,Prepaid,24 Months,18,16328.01,50.35,3529,1,7,Mobile Money,Mobile Data,None,No,0,Yes
3251,Airtel,Dar es Salaam,22,Female,Prepaid,1 Month,25,40418.94,79.59,2380,0,9,Cash,Mobile Data,Streaming,Yes,0,No
8564,Airtel,Tanga,53,Female,Prepaid,6 Months,5,39487.73,43.19,4433,1,8,Mobile Money,None,Streaming,No,1,No
6589,Halotel,Dodoma,32,Female,Postpaid,6 Months,37,34512.23,32.53,3634,1,7,Mobile Money,Fiber,Cloud Storage,No,0,No
2577,Halotel,Mbeya,44,Male,Prepaid,24 Months,6,15376.06,31.96,1810,2,8,Credit Card,Fiber,Cloud Storage,No,0,No
5955,Vodacom,Tanga,55,Male,Postpaid,12 Months,47,25743.18,29.27,2120,4,7,Cash,None,Streaming,No,2,No
3158,Vodacom,Dodoma,56,Female,Prepaid,12 Months,40,48390.06,26.99,2265,1,8,Mobile Money,Fiber,None,No,2,No
2214,Halotel,Zanzibar,51,Female,Postpaid,6 Months,7,30575.66,4.95,692,3,9,Cash,None,Cloud Storage,Yes,1,Yes
11278,Tigo,Rukwa,36,Female,Prepaid,12 Months,1,15068.39,34.88,3197,1,1,Bank Transfer,Broadband,Streaming,Yes,1,No
311,Tigo,Dar es Salaam,65,Male,Postpaid,24 Months,58,7577.07,56.91,4356,7,9,Mobile Money,None,VPN,Yes,1,No
10827,Zantel,Pemba North,49,Male,Prepaid,24 Months,25,31529.42,36.01,1503,8,4,Mobile Money,Mobile Data,Streaming,Yes,1,No
67,Tigo,Arusha,58,Female,Prepaid,12 Months,12,7391.71,66.31,3351,8,1,Credit Card,None,Cloud Storage,Yes,2,No
12252,Tigo,Pemba North,48,Female,Prepaid,6 Months,48,14648.42,38.86,4700,8,2,Credit Card,Mobile Data,Streaming,No,4,Yes
4463,Halotel,Mbeya,54,Female,Postpaid,24 Months,32,26898.72,41.18,1559,9,8,Credit Card,Mobile Data,Cloud Storage,Yes,1,No
8425,Halotel,Arusha,56,Male,Prepaid,12 Months,19,49609.24,8.03,3321,0,9,Credit Card,Mobile Data,None,No,1,No
11387,Halotel,Pwani,57,Male,Postpaid,6 Months,9,48655.31,5.71,1790,4,4,Bank Transfer,Broadband,VPN,Yes,3,No
2499,Vodacom,Arusha,26,Female,Postpaid,24 Months,40,48810.17,57.13,3613,9,3,Credit Card,DSL,Streaming,No,2,No
4768,Tigo,Tanga,18,Male,Prepaid,1 Month,33,44380.43,58.89,4321,8,1,Credit Card,Mobile Data,Streaming,Yes,1,No
3093,Vodacom,Tanga,23,Female,Postpaid,12 Months,58,22720.79,24.27,1917,4,0,Cash,Mobile Data,None,No,1,No
1751,Halotel,Mwanza,66,Male,Postpaid,6 Months,31,16053.94,80.25,1669,1,9,Cash,Fiber,Cloud Storage,Yes,0,No
5945,Vodacom,Arusha,38,Male,Postpaid,6 Months,23,8725.67,70.18,2713,5,5,Cash,None,VPN,No,1,No
4613,Vodacom,Dar es Salaam,51,Male,Prepaid,12 Months,17,8117.92,80.7,1855,3,4,Cash,DSL,Cloud Storage,Yes,1,Yes
443,Halotel,Mbeya,35,Female,Postpaid,12 Months,19,34742.53,88.97,3993,4,7,Cash,Fiber,Cloud Storage,No,0,No
6089,Tigo,Mwanza,54,Male,Postpaid,12 Months,12,25282.14,85.89,2927,6,8,Credit Card,None,Cloud Storage,No,1,No
1406,Airtel,Zanzibar,66,Male,Postpaid,6 Months,28,38352.38,61.6,4242,2,4,Credit Card,None,Cloud Storage,No,2,No
922,Vodacom,Dar es Salaam,18,Female,Prepaid,12 Months,25,42168.15,76.17,4469,6,4,Credit Card,None,None,No,1,No
5519,Tigo,Dar es Salaam,30,Female,Postpaid,12 Months,1,32639.65,43.96,2942,7,9,Mobile Money,None,None,Yes,2,No
1483,Vodacom,Arusha,65,Male,Postpaid,24 Months,59,18872.64,16.57,4363,5,7,Mobile Money,DSL,Cloud Storage,No,1,No
11883,Halotel,Singida,67,Male,Postpaid,12 Months,32,21747.98,59.12,3348,4,4,Cash,Mobile Data,VPN,Yes,4,Yes
11267,Halotel,Kilimanjaro,49,Female,Postpaid,12 Months,4,15130.57,38.28,126,2,8,Credit Card,Mobile Data,Streaming,Yes,4,No
7549,Tigo,Dodoma,23,Male,Prepaid,6 Months,50,32912.37,81.19,2293,9,9,Bank Transfer,Mobile Data,Streaming,No,2,No
3396,Vodacom,Tanga,54,Male,Prepaid,12 Months,33,40415.14,66.23,685,5,9,Credit Card,Mobile Data,Streaming,No,1,No
6188,Halotel,Arusha,47,Male,Prepaid,12 Months,15,14804.57,22.11,1832,1,0,Cash,Fiber,Streaming,Yes,1,No
1002,Tigo,Tanga,41,Male,Prepaid,12 Months,10,21688.99,59.16,2299,2,1,Cash,Mobile Data,Cloud Storage,No,1,Yes
2345,Airtel,Mbeya,18,Female,Prepaid,6 Months,17,16834.72,80.12,4335,6,0,Bank Transfer,None,None,No,1,No
8069,Tigo,Mwanza,68,Male,Prepaid,12 Months,59,20590.19,50.46,185,2,2,Mobile Money,Mobile Data,VPN,No,2,No
7844,Airtel,Dodoma,18,Male,Postpaid,12 Months,2,11481.97,44.5,963,1,8,Mobile Money,DSL,Cloud Storage,No,0,No
8881,Vodacom,Dodoma,19,Male,Prepaid,1 Month,37,37050.68,10.78,4170,6,1,Mobile Money,None,Streaming,No,2,Yes
11852,Vodacom,Katavi,50,Female,Prepaid,24 Months,8,49308.72,29.73,1161,3,1,Bank Transfer,Mobile Data,None,No,2,No
10265,TTCL,Shinyanga,48,Female,Prepaid,6 Months,33,27779.4,83.32,2757,5,0,Cash,Broadband,None,Yes,4,Yes
8212,Tigo,Tanga,33,Female,Prepaid,1 Month,5,33057.15,57.12,4214,8,9,Credit Card,DSL,Cloud Storage,No,0,No
8607,Vodacom,Dar es Salaam,36,Female,Postpaid,1 Month,42,32271.26,80.87,34,5,0,Credit Card,Mobile Data,None,No,1,Yes
9213,Halotel,Mwanza,58,Female,Postpaid,24 Months,55,22380.6,14.71,3110,0,0,Mobile Money,Mobile Data,None,No,2,No
10382,Halotel,Kigoma,42,Female,Prepaid,12 Months,29,47976.14,4.28,3963,3,5,Bank Transfer,Broadband,Cloud Storage,Yes,0,Yes
9539,Vodacom,Zanzibar,34,Male,Postpaid,1 Month,15,17591.76,60.47,4770,4,8,Credit Card,None,Streaming,No,1,No
11876,Tigo,Kagera,66,Male,Postpaid,24 Months,8,18849.67,15.88,4983,1,8,Credit Card,Mobile Data,VPN,Yes,1,Yes
10486,Airtel,Pemba North,68,Female,Prepaid,12 Months,9,31975.48,8.71,1433,8,2,Mobile Money,Broadband,Cloud Storage,No,2,No
1294,Vodacom,Dodoma,68,Male,Prepaid,12 Months,25,15853.47,83.97,1649,7,8,Credit Card,None,None,No,1,No
4806,Airtel,Mwanza,23,Male,Postpaid,24 Months,23,15151.88,96.5,95,1,1,Credit Card,Fiber,Streaming,No,0,No
6637,Tigo,Arusha,43,Female,Postpaid,6 Months,15,25649.72,44.29,1899,6,8,Credit Card,Mobile Data,None,No,0,No
5646,Tigo,Mbeya,34,Female,Postpaid,1 Month,3,33343.58,59.02,1437,9,6,Mobile Money,DSL,None,No,0,No
7707,Tigo,Arusha,44,Female,Prepaid,24 Months,54,49133.87,52.32,3778,6,6,Bank Transfer,Fiber,VPN,No,2,No
3976,Vodacom,Dodoma,32,Female,Prepaid,6 Months,9,21356.27,32.6,2349,0,5,Cash,Fiber,VPN,No,0,No
9187,Vodacom,Mbeya,67,Male,Postpaid,6 Months,3,26644.19,44.48,2317,1,2,Credit Card,Fiber,None,No,0,No
1674,Vodacom,Tanga,27,Female,Postpaid,6 Months,27,44497.55,89.46,288,7,0,Cash,Mobile Data,None,Yes,1,Yes
10887,TTCL,Simiyu,52,Male,Postpaid,6 Months,5,20241.14,71.57,3461,8,2,Bank Transfer,None,Cloud Storage,No,0,No
11045,Tigo,Tabora,30,Male,Prepaid,12 Months,49,13396.85,17.88,3342,5,9,Credit Card,Mobile Data,VPN,No,2,Yes
10375,TTCL,Zanzibar South,43,Female,Postpaid,24 Months,4,46417.77,28.18,4293,5,6,Mobile Money,Broadband,Cloud Storage,Yes,1,Yes
6507,Tigo,Dar es Salaam,51,Female,Prepaid,12 Months,39,46736.36,6.42,860,8,1,Bank Transfer,Fiber,None,No,2,No
1526,Halotel,Dodoma,29,Male,Prepaid,12 Months,10,10593.47,24.04,3127,2,3,Credit Card,Mobile Data,Cloud Storage,No,1,No
2799,Airtel,Mbeya,66,Male,Prepaid,24 Months,44,24443.64,30.35,4129,0,3,Mobile Money,Mobile Data,None,No,2,No
10243,Tigo,Songwe,56,Male,Prepaid,12 Months,9,43621.32,56.91,1533,8,9,Cash,Mobile Data,Cloud Storage,No,3,No
6763,Airtel,Zanzibar,58,Female,Postpaid,6 Months,40,36229.24,42.79,626,2,4,Cash,Mobile Data,Streaming,Yes,1,No
400,Vodacom,Zanzibar,22,Male,Postpaid,24 Months,13,24099.68,11.83,3874,2,9,Cash,None,Streaming,No,2,Yes
8110,Airtel,Zanzibar,54,Female,Prepaid,6 Months,34,37510.21,43.35,847,1,4,Bank Transfer,Mobile Data,VPN,No,1,Yes
9752,Halotel,Mbeya,28,Female,Postpaid,12 Months,40,20667.52,36.51,1266,8,5,Mobile Money,DSL,None,Yes,1,No
6768,Tigo,Mwanza,45,Female,Prepaid,24 Months,30,15138.71,51.4,3378,4,4,Mobile Money,None,None,No,2,No
3698,Tigo,Dodoma,28,Male,Postpaid,24 Months,54,19936.29,0.24,4405,7,7,Cash,Mobile Data,None,No,1,No
6056,Tigo,Tanga,36,Male,Postpaid,6 Months,54,33258.25,0.35,1216,2,5,Bank Transfer,DSL,Streaming,No,1,No
10435,Zantel,Morogoro,21,Male,Prepaid,1 Month,36,28879.67,41.04,3639,8,8,Credit Card,None,None,No,1,No
7456,Halotel,Mwanza,59,Female,Prepaid,24 Months,17,29737.88,32.11,3734,2,2,Bank Transfer,DSL,Streaming,No,1,No
3052,Vodacom,Dar es Salaam,42,Male,Postpaid,24 Months,39,12395.85,18.41,573,8,2,Bank Transfer,None,Streaming,No,1,Yes
3210,Tigo,Mbeya,20,Female,Postpaid,1 Month,33,38636.86,60.61,4572,8,6,Cash,Mobile Data,None,Yes,0,Yes
3858,Airtel,Dar es Salaam,55,Female,Prepaid,12 Months,25,9628.38,15.65,1247,2,8,Bank Transfer,DSL,Streaming,No,2,No
